82.80.230.228 - - [04/Apr/2019:13:21:56 -0700] "GET /self.logs/error.log.2018-04-09.gz HTTP/1.1" 200 5468 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.230.228 - - [04/Apr/2019:13:21:56 -0700] "GET /self.logs/error.log.2018-04-10.gz HTTP/1.1" 200 7277 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:36.0) Gecko/20100101 Firefox/36.0" 
82.80.230.228 - - [04/Apr/2019:13:21:57 -0700] "GET /self.logs/error.log.2018-04-11.gz HTTP/1.1" 200 4425 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.73.11 (KHTML, like Gecko) Version/6.1.1 Safari/537.73.11" 
82.80.230.228 - - [04/Apr/2019:13:21:57 -0700] "GET /self.logs/error.log.2018-04-12.gz HTTP/1.1" 200 4195 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.230.228 - - [04/Apr/2019:13:21:57 -0700] "GET /self.logs/error.log.2018-04-13.gz HTTP/1.1" 200 5366 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.230.228 - - [04/Apr/2019:13:21:57 -0700] "GET /self.logs/error.log.2018-04-14.gz HTTP/1.1" 200 4104 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0)" 
82.80.230.228 - - [04/Apr/2019:13:21:57 -0700] "GET /self.logs/error.log.2018-04-15.gz HTTP/1.1" 200 4847 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.230.228 - - [04/Apr/2019:13:21:58 -0700] "GET /self.logs/error.log.2018-04-16.gz HTTP/1.1" 200 4153 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.72 Safari/537.36" 
82.80.230.228 - - [04/Apr/2019:13:21:58 -0700] "GET /self.logs/error.log.2018-04-17.gz HTTP/1.1" 200 4566 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1" 
82.80.230.228 - - [04/Apr/2019:13:21:58 -0700] "GET /self.logs/error.log.2018-04-21.gz HTTP/1.1" 200 3378 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.230.228 - - [04/Apr/2019:13:21:58 -0700] "GET /self.logs/error.log.2018-04-18.gz HTTP/1.1" 200 3635 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko" 
82.80.230.228 - - [04/Apr/2019:13:21:58 -0700] "GET /self.logs/error.log.2018-04-20.gz HTTP/1.1" 200 3736 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; rv:24.0) Gecko/20100101 Firefox/24.0" 
82.80.230.228 - - [04/Apr/2019:13:21:58 -0700] "GET /self.logs/error.log.2018-04-19.gz HTTP/1.1" 200 4660 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:36.0) Gecko/20100101 Firefox/36.0" 
82.80.230.228 - - [04/Apr/2019:13:21:59 -0700] "GET /self.logs/error.log.2018-04-24.gz HTTP/1.1" 200 4937 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.73.11 (KHTML, like Gecko) Version/6.1.1 Safari/537.73.11" 
82.80.230.228 - - [04/Apr/2019:13:21:59 -0700] "GET /self.logs/error.log.2018-04-23.gz HTTP/1.1" 200 4442 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.230.228 - - [04/Apr/2019:13:21:59 -0700] "GET /self.logs/error.log.2018-04-22.gz HTTP/1.1" 200 4222 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0" 
82.80.230.228 - - [04/Apr/2019:13:21:59 -0700] "GET /self.logs/error.log.2018-04-25.gz HTTP/1.1" 200 3406 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.230.228 - - [04/Apr/2019:13:21:59 -0700] "GET /self.logs/error.log.2018-04-26.gz HTTP/1.1" 200 4211 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.230.228 - - [04/Apr/2019:13:21:59 -0700] "GET /self.logs/error.log.2018-04-27.gz HTTP/1.1" 200 3114 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko" 
82.80.230.228 - - [04/Apr/2019:13:22:00 -0700] "GET /self.logs/error.log.2018-04-28.gz HTTP/1.1" 200 3236 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.230.228 - - [04/Apr/2019:13:22:00 -0700] "GET /self.logs/error.log.2018-04-29.gz HTTP/1.1" 200 3443 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.230.228 - - [04/Apr/2019:13:22:00 -0700] "GET /self.logs/error.log.2018-04-30.gz HTTP/1.1" 200 3303 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.230.228 - - [04/Apr/2019:13:22:01 -0700] "GET /self.logs/error.log.2018-05-01.gz HTTP/1.1" 200 3765 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36" 
82.80.230.228 - - [04/Apr/2019:13:22:01 -0700] "GET /self.logs/error.log.2018-05-02.gz HTTP/1.1" 200 2833 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.73.11 (KHTML, like Gecko) Version/6.1.1 Safari/537.73.11" 
82.80.230.228 - - [04/Apr/2019:13:22:02 -0700] "GET /self.logs/error.log.2018-05-03.gz HTTP/1.1" 200 3208 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 5.1; rv:25.0) Gecko/20100101 Firefox/25.0" 
82.80.230.228 - - [04/Apr/2019:13:22:02 -0700] "GET /self.logs/error.log.2018-05-04.gz HTTP/1.1" 200 3254 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (compatible)" 
82.80.230.228 - - [04/Apr/2019:13:22:02 -0700] "GET /self.logs/error.log.2018-05-05.gz HTTP/1.1" 200 3796 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1" 
82.80.230.228 - - [04/Apr/2019:13:22:02 -0700] "GET /self.logs/error.log.2018-05-06.gz HTTP/1.1" 200 5094 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.72 Safari/537.36" 
82.80.230.228 - - [04/Apr/2019:13:22:02 -0700] "GET /self.logs/error.log.2018-05-07.gz HTTP/1.1" 200 4111 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1) AppleWebKit/537.73.11 (KHTML, like Gecko) Version/7.0.1 Safari/537.73.11" 
82.80.230.228 - - [04/Apr/2019:13:22:03 -0700] "GET /self.logs/error.log.2018-05-08.gz HTTP/1.1" 200 5275 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.73.11 (KHTML, like Gecko) Version/6.1.1 Safari/537.73.11" 
82.80.230.228 - - [04/Apr/2019:13:22:03 -0700] "GET /self.logs/error.log.2018-05-09.gz HTTP/1.1" 200 7877 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.71 (KHTML, like Gecko) Version/6.1 Safari/537.71" 
82.80.230.228 - - [04/Apr/2019:13:22:03 -0700] "GET /self.logs/error.log.2018-05-10.gz HTTP/1.1" 200 3879 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; rv:25.0) Gecko/20100101 Firefox/25.0" 
82.80.230.228 - - [04/Apr/2019:13:22:04 -0700] "GET /self.logs/error.log.2018-05-11.gz HTTP/1.1" 200 9988 "http://www.secrepo.com/self.logs/" "Mozilla/6.0 (compatible)" 
82.80.230.228 - - [04/Apr/2019:13:22:04 -0700] "GET /self.logs/error.log.2018-05-12.gz HTTP/1.1" 200 4540 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.230.228 - - [04/Apr/2019:13:22:05 -0700] "GET /self.logs/error.log.2018-05-13.gz HTTP/1.1" 200 3450 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1) AppleWebKit/537.73.11 (KHTML, like Gecko) Version/7.0.1 Safari/537.73.11" 
82.80.230.228 - - [04/Apr/2019:13:22:05 -0700] "GET /self.logs/error.log.2018-05-14.gz HTTP/1.1" 200 3979 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (compatible)" 
82.80.230.228 - - [04/Apr/2019:13:22:05 -0700] "GET /self.logs/error.log.2018-05-15.gz HTTP/1.1" 200 4338 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.230.228 - - [04/Apr/2019:13:22:07 -0700] "GET /self.logs/error.log.2018-05-16.gz HTTP/1.1" 200 3569 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)" 
82.80.230.228 - - [04/Apr/2019:13:22:07 -0700] "GET /self.logs/error.log.2018-05-17.gz HTTP/1.1" 200 5221 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.230.228 - - [04/Apr/2019:13:22:07 -0700] "GET /self.logs/error.log.2018-05-18.gz HTTP/1.1" 200 3603 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.230.228 - - [04/Apr/2019:13:22:07 -0700] "GET /self.logs/error.log.2018-05-19.gz HTTP/1.1" 200 3014 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.73.11 (KHTML, like Gecko) Version/6.1.1 Safari/537.73.11" 
82.80.230.228 - - [04/Apr/2019:13:22:08 -0700] "GET /self.logs/error.log.2018-05-20.gz HTTP/1.1" 200 3628 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:25.0) Gecko/20100101 Firefox/25.0" 
82.80.230.228 - - [04/Apr/2019:13:22:08 -0700] "GET /self.logs/error.log.2018-05-21.gz HTTP/1.1" 200 5148 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.230.228 - - [04/Apr/2019:13:22:08 -0700] "GET /self.logs/error.log.2018-05-22.gz HTTP/1.1" 200 3695 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0" 
82.80.230.228 - - [04/Apr/2019:13:22:09 -0700] "GET /self.logs/error.log.2018-05-23.gz HTTP/1.1" 200 4351 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.230.228 - - [04/Apr/2019:13:22:09 -0700] "GET /self.logs/error.log.2018-05-24.gz HTTP/1.1" 200 4361 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)" 
82.80.230.228 - - [04/Apr/2019:13:22:09 -0700] "GET /self.logs/error.log.2018-05-25.gz HTTP/1.1" 200 6456 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.230.228 - - [04/Apr/2019:13:22:09 -0700] "GET /self.logs/error.log.2018-05-26.gz HTTP/1.1" 200 5840 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.230.228 - - [04/Apr/2019:13:22:10 -0700] "GET /self.logs/error.log.2018-05-27.gz HTTP/1.1" 200 5906 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10" 
82.80.230.228 - - [04/Apr/2019:13:22:10 -0700] "GET /self.logs/error.log.2018-05-28.gz HTTP/1.1" 200 5679 "http://www.secrepo.com/self.logs/" "Opera/9.80 (Windows NT 6.1; WOW64) Presto/2.12.388 Version/12.16" 
82.80.230.228 - - [04/Apr/2019:13:22:10 -0700] "GET /self.logs/error.log.2018-05-29.gz HTTP/1.1" 200 5261 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko" 
82.80.230.228 - - [04/Apr/2019:13:22:10 -0700] "GET /self.logs/error.log.2018-05-30.gz HTTP/1.1" 200 6805 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (compatible, MSIE 11, Windows NT 6.3; Trident/7.0; rv:11.0) like Gecko" 
82.80.230.228 - - [04/Apr/2019:13:22:11 -0700] "GET /self.logs/error.log.2018-05-31.gz HTTP/1.1" 200 6528 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.230.228 - - [04/Apr/2019:13:22:11 -0700] "GET /self.logs/error.log.2018-06-01.gz HTTP/1.1" 200 4947 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)" 
82.80.230.228 - - [04/Apr/2019:13:22:11 -0700] "GET /self.logs/error.log.2018-06-02.gz HTTP/1.1" 200 4414 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (X11; Linux x86_64; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.230.228 - - [04/Apr/2019:13:22:11 -0700] "GET /self.logs/error.log.2018-06-03.gz HTTP/1.1" 200 4835 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:25.0) Gecko/20100101 Firefox/25.0" 
82.80.230.228 - - [04/Apr/2019:13:22:12 -0700] "GET /self.logs/error.log.2018-06-04.gz HTTP/1.1" 200 5416 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.230.228 - - [04/Apr/2019:13:22:12 -0700] "GET /self.logs/error.log.2018-06-05.gz HTTP/1.1" 200 6222 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2227.0 Safari/537.36" 
82.80.230.228 - - [04/Apr/2019:13:22:12 -0700] "GET /self.logs/error.log.2018-06-07.gz HTTP/1.1" 200 5948 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.230.228 - - [04/Apr/2019:13:22:12 -0700] "GET /self.logs/error.log.2018-06-06.gz HTTP/1.1" 200 6487 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.72 Safari/537.36" 
82.80.230.228 - - [04/Apr/2019:13:22:12 -0700] "GET /self.logs/error.log.2018-06-08.gz HTTP/1.1" 200 6416 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.230.228 - - [04/Apr/2019:13:22:13 -0700] "GET /self.logs/error.log.2018-06-09.gz HTTP/1.1" 200 6596 "http://www.secrepo.com/self.logs/" "Opera/9.80 (Windows NT 6.1; WOW64) Presto/2.12.388 Version/12.16" 
82.80.230.228 - - [04/Apr/2019:13:22:14 -0700] "GET /self.logs/error.log.2018-06-10.gz HTTP/1.1" 200 8028 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.230.228 - - [04/Apr/2019:13:22:14 -0700] "GET /self.logs/error.log.2018-06-11.gz HTTP/1.1" 200 6728 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:28.0) Gecko/20100101 Firefox/28.0" 
82.80.230.228 - - [04/Apr/2019:13:22:15 -0700] "GET /self.logs/error.log.2018-06-12.gz HTTP/1.1" 200 8027 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.230.228 - - [04/Apr/2019:13:22:15 -0700] "GET /self.logs/error.log.2018-06-13.gz HTTP/1.1" 200 8668 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9) AppleWebKit/537.71 (KHTML, like Gecko) Version/7.0 Safari/537.71" 
82.80.230.228 - - [04/Apr/2019:13:22:16 -0700] "GET /self.logs/error.log.2018-06-14.gz HTTP/1.1" 200 7007 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10" 
82.80.230.228 - - [04/Apr/2019:13:22:16 -0700] "GET /self.logs/error.log.2018-06-15.gz HTTP/1.1" 200 8447 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.0; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.230.228 - - [04/Apr/2019:13:22:16 -0700] "GET /self.logs/error.log.2018-06-16.gz HTTP/1.1" 200 5990 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko" 
82.80.230.228 - - [04/Apr/2019:13:22:16 -0700] "GET /self.logs/error.log.2018-06-17.gz HTTP/1.1" 200 6057 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.230.228 - - [04/Apr/2019:13:22:16 -0700] "GET /self.logs/error.log.2018-06-18.gz HTTP/1.1" 200 7338 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.230.228 - - [04/Apr/2019:13:22:16 -0700] "GET /self.logs/error.log.2018-06-19.gz HTTP/1.1" 200 6493 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.73.11 (KHTML, like Gecko) Version/6.1.1 Safari/537.73.11" 
82.80.230.228 - - [04/Apr/2019:13:22:18 -0700] "GET /self.logs/error.log.2018-06-20.gz HTTP/1.1" 200 6287 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (compatible, MSIE 11, Windows NT 6.3; Trident/7.0; rv:11.0) like Gecko" 
82.80.230.228 - - [04/Apr/2019:13:22:18 -0700] "GET /self.logs/error.log.2018-06-21.gz HTTP/1.1" 200 5847 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.230.228 - - [04/Apr/2019:13:22:19 -0700] "GET /self.logs/error.log.2018-06-22.gz HTTP/1.1" 200 6129 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko" 
82.80.230.228 - - [04/Apr/2019:13:22:20 -0700] "GET /self.logs/error.log.2018-06-23.gz HTTP/1.1" 200 5478 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.230.228 - - [04/Apr/2019:13:22:20 -0700] "GET /self.logs/error.log.2018-06-24.gz HTTP/1.1" 200 4938 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko" 
82.80.230.228 - - [04/Apr/2019:13:22:21 -0700] "GET /self.logs/error.log.2018-06-25.gz HTTP/1.1" 200 5785 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.72 Safari/537.36" 
82.80.230.228 - - [04/Apr/2019:13:22:21 -0700] "GET /self.logs/error.log.2018-06-26.gz HTTP/1.1" 200 4747 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.230.228 - - [04/Apr/2019:13:22:22 -0700] "GET /self.logs/error.log.2018-06-27.gz HTTP/1.1" 200 6652 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.230.228 - - [04/Apr/2019:13:22:22 -0700] "GET /self.logs/error.log.2018-06-29.gz HTTP/1.1" 200 5365 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10" 
82.80.230.228 - - [04/Apr/2019:13:22:22 -0700] "GET /self.logs/error.log.2018-06-28.gz HTTP/1.1" 200 6074 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:25.0) Gecko/20100101 Firefox/25.0" 
82.80.230.228 - - [04/Apr/2019:13:22:22 -0700] "GET /self.logs/error.log.2018-06-30.gz HTTP/1.1" 200 5246 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.230.228 - - [04/Apr/2019:13:22:23 -0700] "GET /self.logs/error.log.2018-07-01.gz HTTP/1.1" 200 5698 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.230.228 - - [04/Apr/2019:13:22:23 -0700] "GET /self.logs/error.log.2018-07-02.gz HTTP/1.1" 200 7469 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1" 
82.80.230.228 - - [04/Apr/2019:13:22:23 -0700] "GET /self.logs/error.log.2018-07-04.gz HTTP/1.1" 200 6689 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.3) Gecko/20100101 Firefox/27.3" 
82.80.230.228 - - [04/Apr/2019:13:22:23 -0700] "GET /self.logs/error.log.2018-07-03.gz HTTP/1.1" 200 6295 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.71 (KHTML, like Gecko) Version/6.1 Safari/537.71" 
82.80.230.228 - - [04/Apr/2019:13:22:24 -0700] "GET /self.logs/error.log.2018-07-05.gz HTTP/1.1" 200 5609 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.91 Safari/534.30" 
82.80.230.228 - - [04/Apr/2019:13:22:24 -0700] "GET /self.logs/error.log.2018-07-06.gz HTTP/1.1" 200 6589 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0)" 
82.80.230.228 - - [04/Apr/2019:13:22:24 -0700] "GET /self.logs/error.log.2018-07-07.gz HTTP/1.1" 200 4961 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:26.0) Gecko/20100101 Firefox/26.0" 
82.80.230.228 - - [04/Apr/2019:13:22:24 -0700] "GET /self.logs/error.log.2018-07-08.gz HTTP/1.1" 200 7324 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1" 
82.80.230.228 - - [04/Apr/2019:13:22:25 -0700] "GET /self.logs/error.log.2018-07-09.gz HTTP/1.1" 200 7236 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
82.80.230.228 - - [04/Apr/2019:13:22:26 -0700] "GET /self.logs/error.log.2018-07-10.gz HTTP/1.1" 200 8386 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36" 
